gnssId,svId,sigId,freqId,numWords,chn,version,reserved0,dwrd_01,dwrd_02,dwrd_03,dwrd_04,dwrd_05,dwrd_06,dwrd_07,dwrd_08,dwrd_09,dwrd_10
5,3,0,0,10,39,2,0,583051905,2272543183,359154135,536870954,2147483689,2147483689,2147483770,2571482766,2151677738,3219777943
5,7,0,0,10,20,2,0,583051905,2272543183,359154135,536870954,2147483689,2147483689,2147499430,2571482766,2147483689,3221212936
1,137,0,0,9,0,2,234,3322830844,2096639,4294836191,4261396483,4290772992,536846265,3149535667,2795171008,0,
1,129,0,0,9,18,2,250,3322847228,6290943,4294836191,4261396480,0,536846265,3149535667,3177937792,0,
1,128,0,0,9,3,2,231,3322535933,4292869631,3757965279,4228046847,4292869631,3758078907,3148322747,3211296832,0,
2,26,1,0,8,22,2,0,117440511,4278190081,303584905,3796025344,2341901575,3907605098,2863288328,4006330368,,
2,29,1,0,8,36,2,0,117440511,4278190081,303584905,3796025344,2341898448,1913599082,2863297305,4069244928,,
2,33,1,0,8,48,2,0,117440511,4278190081,303584905,3796025344,2341902173,4266369258,2863296197,3909861376,,
1,137,0,0,9,0,2,234,1393188861,4292869631,3221356511,4261404671,4292870143,3221470137,4223380394,238589120,0,
1,129,0,0,9,18,2,250,1393205245,4292869631,3221356511,4261404668,2097151,3221470137,4223380394,109454976,0,
1,128,0,0,9,3,2,231,1393352701,4292869631,4293525471,4261404671,4294967295,1610595257,2075891055,3198105216,0,
2,33,5,0,8,72,2,0,158897988,3305108223,4027711696,776044544,2952282112,42,2863315923,499073024,,
6,9,0,5,4,14,2,0,1432888288,3633347020,312336384,44761091,,,,,,
6,16,0,6,4,15,2,0,1432887884,1414560156,316262400,44761091,,,,,,
6,21,0,11,4,16,2,0,1432887884,1414560156,316262400,44761091,,,,,,
6,21,2,11,4,88,2,0,1432887884,1414560156,316262400,44761091,,,,,,
6,16,2,6,4,90,2,0,1432887884,1414560156,316262400,44761091,,,,,,
6,9,2,5,4,92,2,0,1432888288,3633347020,312336384,44761091,,,,,,
2,29,5,0,8,69,2,0,158897988,3305108223,4027711696,776044544,2952282112,42,2863315923,499073024,,
2,26,5,0,8,73,2,0,158897988,3305108223,4027711696,776044544,2952282112,42,2863315923,499073024,,
0,18,4,0,10,82,2,67,2336793053,288015435,2023293064,1080033047,2197657600,1238314461,2080905034,3809880878,2718957776,423146635
0,23,4,0,10,83,2,67,2338103773,288015423,2023293115,3707764130,2190409728,2556201545,2159548412,660747991,1196558998,3095967179
0,24,4,0,10,86,2,67,2338365917,288015387,2090401897,3972005868,3551881215,3793729701,4182263857,3837310168,3493616477,838383115
5,3,4,0,10,96,2,67,2332860893,288014492,1620836784,1803552636,2178664447,1722658937,4280365932,3929210984,3880321120,616083659
5,4,4,0,10,95,2,67,2333123037,288014492,1620836406,1872757384,2973579263,4160307190,4225839658,682295800,1886850269,1544073483
1,137,0,0,9,0,2,234,2584895485,4292869631,3757834271,4261404669,4292869631,3758078907,3015424955,2714155904,0,
1,129,0,0,9,18,2,250,2584846333,4292869631,3757834271,4261404669,4292869631,3758078907,3015424955,2672579072,0,
1,128,0,0,9,3,2,231,2591252780,2762608704,2517076634,2418002750,98918600,2210331774,3769373189,2108077120,0,
3,23,0,0,10,10,2,231,948978022,384309084,183194262,3588269,128518038,272476490,58381565,812861,343766807,522014531
3,25,0,0,10,6,2,231,948978022,384309084,183194262,3588269,128518038,272476490,58381565,812861,343766807,522014531
3,6,0,0,10,7,2,231,948978022,384309084,183194262,3588269,128518038,272476490,58381565,812861,343766807,522014021
3,6,2,0,10,65,2,67,948978022,384309084,183194262,3588269,128518038,272476490,58381565,812861,343766807,522014021
3,8,0,0,10,8,2,231,948978022,384309084,183194262,3588269,128518038,272476490,58381565,812861,343766807,522014021
3,16,0,0,10,24,2,231,948978022,384309084,183194262,3588269,128518038,272476490,58381565,812861,343766807,522014021
3,8,2,0,10,64,2,67,948978022,384309084,183194262,3588269,128518038,272476490,58381565,812861,343766807,522014021
3,16,2,0,10,67,2,67,948978022,384309084,183194262,3588269,128518038,272476490,58381565,812861,343766807,522014021
3,13,0,0,10,11,2,231,948978022,384309084,183194262,3588269,128518038,272476490,58381565,812861,343766807,522014021
3,13,2,0,10,66,2,67,948978022,384309084,183194262,3588269,128518038,272476490,58381565,812861,343766807,522014021
3,9,0,0,10,9,2,0,948978022,384309084,183194262,3588269,128518038,272476490,58381565,812861,343766807,522014021
3,9,2,0,10,70,2,67,948978022,384309084,183194262,3588269,128518038,272476490,58381565,812861,343766807,522014021
3,58,0,0,10,25,2,0,948978022,384309084,183175067,1113442,578138359,543385828,573113877,1948505,644075130,784890927
2,33,1,0,8,48,2,0,158898126,2264939776,406192352,569901056,2213374022,64357546,2863285764,1048641536,,
2,26,1,0,8,22,2,0,158898126,2264939776,406192352,569901056,2213377664,2211927146,2863292250,4110483456,,
2,29,1,0,8,36,2,0,158898126,2264939776,406192352,569901056,2213371076,64456490,2863298419,255918080,,
1,137,0,0,9,0,2,234,3328836799,2765823432,3460674088,2435123249,1709461306,1904970232,1017222304,704985920,0,
1,129,0,0,9,18,2,250,3326649088,67092481,4290773247,4026548208,1047552,66846720,402653184,586305536,0,
1,128,0,0,9,3,2,231,3338405120,2421393429,425220936,337320280,1557743642,1507564508,2571108352,331149248,0,
2,29,5,0,8,69,2,0,175325119,3814226431,3120546047,2835382272,2978316288,42,2863311694,3942596608,,
2,26,5,0,8,73,2,0,175325119,3814226431,3120546047,2835382272,2978316288,42,2863311694,3942596608,,
6,9,0,5,4,14,2,0,1502875710,3883188129,266721280,44761091,,,,,,
6,16,0,6,4,15,2,0,1503241355,3937714062,2313201664,44761091,,,,,,
6,21,0,11,4,16,2,0,1503243403,3937714062,2313506816,44761091,,,,,,
6,21,2,11,4,88,2,0,1503243403,3937714062,2313506816,44761091,,,,,,
6,16,2,6,4,90,2,0,1503241355,3937714062,2313201664,44761091,,,,,,
6,9,2,5,4,92,2,0,1502875710,3883188129,266721280,44761091,,,,,,
2,33,5,0,8,72,2,0,175325119,3814226431,3120546047,2835382272,2978316288,42,2863311694,3942596608,,
1,137,0,0,9,0,2,234,1409024000,0,0,0,0,0,0,25179840,0,
1,129,0,0,9,18,2,250,1399443507,2710442361,3746380378,2992476200,1831004435,3364782998,466616416,146161152,0,
1,128,0,0,9,3,2,231,1409024256,1094247,3909091360,3222536192,0,0,0,106429824,0,
2,26,1,0,8,22,2,0,175675407,3824617468,2986332415,2835382272,2978324766,2723661034,2863289658,1569374208,,
2,29,1,0,8,36,2,0,175675407,3824617468,2986332415,2835382272,2978317918,1391609066,2863296609,2458566656,,
2,33,1,0,8,48,2,0,175675407,3824617468,2986332415,2835382272,2978317942,697074922,2863293712,407552000,,
1,137,0,0,9,0,2,234,2584215551,4294705152,0,0,512,0,0,1743463168,0,
1,129,0,0,9,18,2,250,2590639293,2765823432,3393565224,2434598896,2179256121,4052191738,1000445152,288144064,0,
1,128,0,0,9,3,2,231,2584854551,4282384895,3231449416,4181516285,4292869631,3757940667,2545680383,3544510720,0,
0,24,0,0,10,5,2,0,583095850,2272553544,222278622,2394309050,2402663110,3216720463,26237048,58337361,2202939873,2243338095
0,23,0,0,10,2,2,0,583095850,2272553544,767397468,173552837,2510432969,3184722101,3220109029,2197727346,2204002330,2243338044
0,18,0,0,10,4,2,0,583095850,2272553544,704684538,2349350736,601292406,2155348116,979051125,2171725940,55860308,95854563
2,29,5,0,8,69,2,0,9786709,1431655765,1431655765,1431846912,2574516224,42,2863301426,1270824960,,
2,26,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2574516224,42,2863301426,1270824960,,
2,33,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912,2574516224,42,2863301426,1270824960,,
6,9,0,5,4,14,2,0,1702105342,522216460,293597184,44761091,,,,,,
6,16,0,6,4,15,2,0,1702105571,3265291240,291721216,44761091,,,,,,
6,21,0,11,4,16,2,0,1702105571,3265291240,291721216,44761091,,,,,,
6,16,2,6,4,90,2,0,1702105571,3265291240,291721216,44761091,,,,,,
6,9,2,5,4,92,2,0,1702105342,522216460,293597184,44761091,,,,,,
2,21,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912,2574516224,42,2863301426,1270824960,,
5,3,0,0,10,39,2,0,583051905,2272551591,423672108,116586228,33078813,2165016964,456862903,990769852,990755301,2243338095
5,7,0,0,10,20,2,0,583051905,2272551591,427168136,16188,892034836,981057597,2238267482,3218911885,3133522843,95854563
1,137,0,0,9,0,2,234,3322699772,2096639,4294836191,4261396483,4290772992,536846265,3149535667,2783220352,0,
1,129,0,0,9,18,2,250,3322716156,6290943,4294836191,4261396480,0,536846265,3149535667,3189048768,0,
1,128,0,0,9,3,2,231,3322601469,4292869631,3757965279,4228030463,4288675327,3758078907,3148322747,2749708928,0,
2,26,1,0,8,22,2,0,308883349,1604408382,3842799608,2351513600,2891551170,3771076138,2863292241,3238772736,,
2,29,1,0,8,36,2,0,316475663,1065864816,1012863709,1516732416,3153403330,4292319146,2863287843,3716923392,,
2,33,1,0,8,48,2,0,305008895,701212339,2228853763,894582784,2910406402,3292123818,2863294010,1728823296,,
1,137,0,0,9,0,2,234,1393057789,4292869631,3221356511,4261404671,4292870143,3221470137,4223379370,701794176,0,
1,129,0,0,9,18,2,250,1393074173,4292869631,3221356511,4261404668,2097151,3221470137,4223379370,560608704,0,
1,128,0,0,9,3,2,231,1393418237,4292869631,4293787615,4261404671,4286579711,536853433,2075891055,3043821504,0,
2,33,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912,2574548992,42,2863307806,1937719296,,
6,9,0,5,4,14,2,0,1863829740,3904159739,328476672,44761091,,,,,,
6,16,0,6,4,15,2,0,1864138822,3904159727,93702144,44761091,,,,,,
6,21,0,11,4,16,2,0,1864138822,3904159726,93671424,44761091,,,,,,
6,16,2,6,4,90,2,0,1864138822,3904159727,93702144,44761091,,,,,,
6,9,2,5,4,92,2,0,1863829740,3904159739,328476672,44761091,,,,,,
2,29,5,0,8,69,2,0,9786709,1431655765,1431655765,1431846912,2574548992,42,2863307806,1937719296,,
2,26,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2574548992,42,2863307806,1937719296,,
1,137,0,0,9,0,2,234,2584764413,4292869631,3757834271,4261404669,4292869631,3758078907,3015424955,2730018240,0,
1,129,0,0,9,18,2,250,2584911869,4292869631,3757834271,4261404669,4292869631,3758078907,3015424955,2906950656,0,
1,128,0,0,9,3,2,231,2600206592,1427199189,135483732,3570422225,1073741824,0,0,838517248,0,
3,23,0,0,10,10,2,231,948982121,385881839,622102205,662069,836615248,537090203,147903859,1063690237,279257674,291994381
3,25,0,0,10,6,2,231,948982121,385881839,622102205,662069,836615248,537090203,147903859,1063690237,279257674,291994381
3,6,0,0,10,7,2,231,948982121,385881839,622102205,662069,836615248,537090203,147903859,1063690237,279257674,291993867
3,16,0,0,10,24,2,231,948982121,385881839,622102205,662069,836615248,537090203,147903859,1063690237,279257674,291993867
3,16,2,0,10,67,2,67,948982121,385881839,622102205,662069,836615248,537090203,147903859,1063690237,279257674,291993867
3,13,0,0,10,11,2,231,948982121,385881839,622102205,662069,836615248,537090203,147903859,1063690237,279257674,291993867
3,13,2,0,10,66,2,67,948982121,385881839,622102205,662069,836615248,537090203,147903859,1063690237,279257674,291993867
3,9,0,0,10,9,2,231,948982121,385881839,622102205,662069,836615248,537090203,147903859,1063690237,279257674,291993867
3,9,2,0,10,70,2,67,948982121,385881839,622102205,662069,836615248,537090203,147903859,1063690237,279257674,291993867
3,58,0,0,10,25,2,231,948982121,385881839,622107327,674098,353994696,269930680,467208006,1063980739,44724694,10477576
2,33,1,0,8,48,2,0,345506646,1894753740,1434274667,1190969344,2506897392,3930616554,2863300160,318832640,,
2,26,1,0,8,22,2,0,348466281,1107342132,1769816551,59179008,2398070338,3632706282,2863296278,8454144,,
2,29,1,0,8,36,2,0,341771983,398947079,940170362,2025897984,3017350897,1699181290,2863294682,591462400,,
1,137,0,0,9,0,2,234,3328463216,67110143,1073741824,512,0,0,0,289025344,0,
1,129,0,0,9,18,2,250,3328463216,67110143,1073741824,1024,0,0,0,433616832,0,
1,128,0,0,9,3,2,231,3326664448,33292288,2113929246,0,0,0,0,212096960,0,
2,29,5,0,8,69,2,0,9786709,1431655765,1431655765,1431846912,2574581760,42,2863316330,977223680,,
2,26,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2574581760,42,2863316330,977223680,,
6,9,0,5,4,14,2,0,1971069153,721450936,330971136,44761091,,,,,,
6,16,0,6,4,15,2,0,1971069183,1228961684,326289408,44761091,,,,,,
6,21,0,11,4,16,2,0,1971069183,1228961684,326289408,44761091,,,,,,
6,21,2,11,4,88,2,0,1971069183,1228961684,326289408,44761091,,,,,,
6,16,2,6,4,90,2,0,1971069183,1228961684,326289408,44761091,,,,,,
6,9,2,5,4,92,2,0,1971069153,721450936,330971136,44761091,,,,,,
2,33,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912,2574581760,42,2863316330,977223680,,
1,137,0,0,9,0,2,234,1399940226,3242242176,66945088,536478720,0,0,0,941205632,0,
1,129,0,0,9,18,2,250,1400005762,3242242176,66945088,536478720,0,0,0,168916608,0,
1,128,0,0,9,3,2,231,1395123239,2619265706,3957713017,1072980672,717219579,4288282112,268974097,2474749568,0,
2,26,1,0,8,22,2,0,271540851,2756565982,3781626965,1677836288,2780830328,787891562,2863287547,4270505984,,
2,29,1,0,8,36,2,0,283581576,2342523187,4026950347,2751299584,2691707992,852305386,2863290920,30064640,,
2,33,1,0,8,48,2,0,269953526,812701150,4169584230,3019898880,2500862055,1953939562,2863297220,3234512896,,
1,137,0,0,9,0,2,234,2600206336,0,0,0,0,0,0,478639936,0,
1,129,0,0,9,18,2,32,2590624853,574230104,1795357205,3811481072,2573466140,1354908946,564196832,383633792,0,
1,128,0,0,9,3,2,231,2584920083,4278190591,3231449480,4114391037,4292869631,3757940667,2545680383,3588386368,0,
0,24,0,0,10,5,2,0,583095850,2272562036,1071994156,368585673,2149484950,2222120303,126896996,227458557,3219690314,2365707355
0,23,0,0,10,2,2,0,583095850,2272562036,1687704,490021477,3219917342,2361275120,150135628,764727207,1072359606,2914936288
0,18,0,0,10,4,2,0,583095850,2272562036,79427,547690436,510414,2823879353,2320409230,3005693124,1072264042,2856209136
2,29,5,0,8,69,2,0,9786709,1431655765,1431655765,1431846912,2574614528,42,2863309382,50282496,,
2,26,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2574614528,42,2863309382,50282496,,
2,33,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912,2574614528,42,2863309382,50282496,,
6,9,0,5,4,14,2,0,2119086473,4277452774,201736192,44761091,,,,,,
6,16,0,6,4,15,2,0,2119151843,4285841376,101023744,44761091,,,,,,
6,21,0,11,4,16,2,0,2119151843,4285841376,101023744,44761091,,,,,,
6,21,2,11,4,88,2,0,2119151843,4285841376,101023744,44761091,,,,,,
6,9,2,5,4,92,2,0,2119086473,4277452774,201736192,44761091,,,,,,
5,3,0,0,10,39,2,0,583051905,2272560027,1070577493,3039083138,2153793308,665370332,222801965,2255850572,1073232790,2575196540
5,7,0,0,10,20,2,0,583051905,2272560027,1073422239,389404248,1056587815,50968846,2152529221,2408190265,2147697202,2571108380
1,137,0,0,9,0,2,234,3322765308,2096639,4294836191,4261396483,4290772992,536846265,3149535667,2492609216,0,
1,129,0,0,9,18,2,250,3322781692,6290943,4294836191,4261396480,0,536846265,3149535667,2405672320,0,
1,128,0,0,9,3,2,231,3322470397,4292869631,3757965279,4228046847,4292869631,3758078907,3148322747,2384338944,0,
2,26,1,0,8,22,2,0,9786709,1431655765,1431655765,1431846912,2574641444,3250845866,2863292231,3700146176,,
2,29,1,0,8,36,2,0,9786709,1431655765,1431655765,1431846912,2574642531,3250847402,2863296343,1221312512,,
2,33,1,0,8,48,2,0,9786709,1431655765,1431655765,1431846912,2574642231,2177099562,2863285788,1384890368,,
1,137,0,0,9,0,2,234,1393123325,4292869631,3221356511,4261404671,4292870143,3221470137,4223379370,413280192,0,
1,129,0,0,9,18,2,250,1393139709,4292869631,3221356511,4261404668,2097151,3221470137,4223379370,270308736,0,
1,128,0,0,9,3,2,231,1393483773,4292869631,4293525471,4261404671,4294967295,1610595257,2075891055,3185658048,0,
2,33,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912,2574647296,42,2863308305,2524921856,,
6,9,0,5,4,14,2,0,135375977,2944168100,756271104,44761092,,,,,,
6,21,0,11,4,16,2,0,135374875,1405632906,729765888,44761092,,,,,,
6,9,2,5,4,92,2,0,135375977,2944168100,756271104,44761092,,,,,,
2,29,5,0,8,69,2,0,9786709,1431655765,1431655765,1431846912,2574647296,42,2863308305,2524921856,,
2,26,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2574647296,42,2863308305,2524921856,,
0,18,4,0,10,82,2,67,2336797149,546925761,1576847848,1363329007,2945646599,1611046914,1027614950,2685164288,511707429,3227038878
0,23,4,0,10,83,2,67,2338107869,546898234,2085292556,3195207857,533094376,3221831670,2776638238,3222834943,2053637849,125351390
5,3,4,0,10,96,2,67,2332864989,547122922,1189971751,2812593899,3219447846,4291600389,2002793025,2145037824,1388841453,1545122014
5,4,4,0,10,95,2,67,2333127133,547098938,2721334930,490662040,3521912847,1612955601,775936041,1614081790,1829766621,3944263966
1,137,0,0,9,0,2,234,2584829949,4292869631,3757834271,4261404669,4292869631,3758078907,3015424955,2479777152,0,
1,129,0,0,9,18,2,250,2584780797,4292869631,3757834271,4261404669,4292869631,3758078907,3015424955,2923098688,0,
1,128,0,0,9,3,2,231,2600207616,2670469,702545952,4194304,0,0,0,285129280,0,
3,25,0,0,10,6,2,231,948965728,387453109,135539613,1015119873,405087456,936103849,248598506,738212482,556490959,105603356
3,23,0,0,10,10,2,231,948965728,387453109,135539613,1016001335,790963344,936103849,248598506,738220687,772432064,95003112
3,6,0,0,10,7,2,231,948965728,387449008,135539613,1015369475,807740544,936103849,248598506,738210947,77774718,797081856
3,6,2,0,10,65,2,67,948965728,387449008,135539613,1015369475,807740544,936103849,248598506,738210947,77774718,797081856
3,16,0,0,10,24,2,231,948965728,387449008,135539613,1019105430,807740544,936103849,248598506,738214786,274022401,94478808
3,16,2,0,10,67,2,67,948965728,387449008,135539613,1019105430,807740544,936103849,248598506,738214786,274022401,94478808
3,13,0,0,10,11,2,231,948965728,387449008,135539613,1018818713,455418928,936103849,248598506,738227332,562929503,947634584
3,13,2,0,10,66,2,67,948965728,387449008,135539613,1018818713,455418928,936103849,248598506,738227332,562929503,947634584
3,9,0,0,10,9,2,32,948965728,387449008,135539613,1015291907,656745568,936103849,248598506,738230154,216686592,315851055
3,9,2,0,10,70,2,67,948965728,387449008,135539613,1015291907,656745568,936103849,248598506,738230154,216686592,315851055
3,58,0,0,10,25,2,32,948965728,387682489,135563166,381313152,2361793,1002884748,539021147,268452055,7684,413622203
2,33,1,0,8,48,2,0,9786709,1431655765,1431655765,1431846912,2574664734,2307154794,2863300279,2214658048,,
1,137,0,0,9,0,2,234,3338403840,0,0,0,0,0,0,140252864,0,
2,26,1,0,8,22,2,0,9786709,1431655765,1431655765,1431846912,2574663697,2186339946,2863284757,3464560640,,
2,29,1,0,8,36,2,0,9786709,1431655765,1431655765,1431846912,2574665212,748303914,2863298758,2864775168,,
1,128,0,0,9,3,2,231,3328604687,4110401508,134184960,2156195712,0,0,0,826839488,0,
2,29,5,0,8,69,2,0,33950971,4219816388,2760005150,939573248,2224701440,42,2863310879,2902409216,,
2,26,5,0,8,73,2,0,33961912,1488210459,1945250984,1930444800,3192602624,42,2863303045,2373926912,,
6,9,0,5,4,14,2,0,277938269,475287773,70264832,44761092,,,,,,
6,7,2,12,4,93,2,0,277939355,2187349571,2317725696,44761092,,,,,,
2,33,5,0,8,72,2,0,33961918,874105388,4158532152,406241280,3194044416,42,2863310635,3586080768,,
1,137,0,0,9,0,2,234,1409024000,0,0,0,0,0,0,25179840,0,
2,33,1,0,8,48,2,0,17171942,3109145749,3287550,2852438016,2450446660,4076008810,2863299086,470466560,,
2,26,1,0,8,22,2,0,17171942,3464971236,3304675,2852438016,2457394564,4076008810,2863292592,4898816,,
2,29,1,0,8,36,2,0,17171942,3555421846,3073025,2852438016,2640640836,4076008810,2863287083,2047524864,,
1,137,0,0,9,0,2,234,2590638379,3342676577,1523127354,2442431204,1294088719,3897525310,2112061088,228265472,0,
0,18,0,0,10,4,2,0,583095850,2272570416,383518638,2386686177,3209920570,2822977213,2874761136,145848878,2774441874,3204448120
2,29,5,0,8,69,2,0,67509759,4043306775,2617167860,1342160896,2189443072,42,2863308497,822034432,,
2,26,5,0,8,73,2,0,67508991,3590316055,2550199078,402702336,2147500032,42,2863309829,3024044032,,
2,33,5,0,8,72,2,0,67510783,3959428119,2550139717,2415902720,2952806400,42,2863303426,41893888,,
6,22,0,4,4,13,2,0,469841170,935334393,2686054400,44761092,,,,,,
6,22,2,4,4,89,2,0,469841170,935334393,2686054400,44761092,,,,,,
6,7,2,12,4,93,2,0,469807389,1500516790,3826530304,44761092,,,,,,
5,3,0,0,10,39,2,0,583051905,2272568543,1040695288,1044205096,1031766378,2147483689,2147483689,2173719961,2225226214,2222981167
5,7,0,0,10,20,2,0,583051905,2272568543,1040695288,1044205096,1031766378,2147483689,2147483689,2173719961,2225226214,2222981167
1,137,0,0,9,0,2,234,3322830844,2096639,4294836191,4261396483,4290772992,536846265,3149535667,2795171008,0,
2,33,1,0,8,48,2,0,50741232,3376897280,780187018,1061175296,2572866655,1851428138,2863299781,3427516416,,
2,26,1,0,8,22,2,0,50741232,1397210944,1690319818,2923462656,2405099807,1851428138,2863289794,4182491136,,
2,29,1,0,8,36,2,0,50741233,1468549630,2172923525,1409155072,2300235167,1851428138,2863292339,3272327168,,
2,33,5,0,8,72,2,0,117440511,4278190081,303584905,3796025344,2344386560,42,2863316371,1463762944,,
2,29,5,0,8,69,2,0,117440511,4278190081,303584905,3796025344,2344386560,42,2863316371,1463762944,,
2,26,5,0,8,73,2,0,117440511,4278190081,303584905,3796025344,2344386560,42,2863316371,1463762944,,
1,137,0,0,9,0,2,234,2584895485,4292869631,3757834271,4261404669,4292869631,3758078907,3015424955,2714155904,0,
3,23,0,0,10,10,2,250,948969826,389070659,939483142,512418779,505151721,519028648,61169739,894566363,597315916,343482389
3,25,0,0,10,6,2,250,948969826,389070659,301952001,521239923,628621811,392367004,62316583,898432877,673862044,351900744
3,6,0,0,10,7,2,250,948969826,389038914,771493213,370468384,454036125,285908551,70848381,1016789845,574402172,540344374
3,16,0,0,10,24,2,250,948969826,389037901,1023124000,360050049,358617827,640787623,73740190,1004403678,195866252,754723064
3,13,0,0,10,11,2,250,948969826,389027146,501219392,981690262,315100030,754474229,35127328,637330092,965521020,880845044
3,13,2,0,10,66,2,67,948969826,389027146,501219392,981690262,315100030,754474229,35127328,637330092,965521020,880845044
2,29,1,0,8,36,2,0,88530624,51412383,1879747628,3152707584,2863309110,3759219050,2863286043,3594584064,,
2,19,1,0,8,38,2,0,88530624,51412159,671788076,3152707584,2863300608,42,2863288857,578764800,,
2,33,1,0,8,48,2,0,88530624,51412095,134917164,3152707584,2863313142,3759219050,2863298643,2235629568,,
2,26,1,0,8,22,2,0,88530624,51411966,3893013548,3152707584,2863310390,3759219050,2863294117,117506048,,
1,137,0,0,9,0,2,234,3338403840,0,0,0,0,0,0,140252864,0,
1,129,0,0,9,18,2,250,3338403840,0,0,0,0,0,0,140252864,0,
2,29,5,0,8,69,2,0,9786709,1431655765,1431655765,1431846912,2574778368,42,2863311977,3120513024,,
2,33,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912,2574778368,42,2863311977,3120513024,,
2,26,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2574778368,42,2863311977,3120513024,,
6,22,0,4,4,13,2,0,714768384,139264,2099200,44761092,,,,,,
6,7,0,12,4,12,2,0,714768384,139264,1052672,44761092,,,,,,
2,19,5,0,8,68,2,0,9786709,1431655765,1431655765,1431846912,2574778368,42,2863311977,3120513024,,
1,137,0,0,9,0,2,234,1409024000,0,0,0,0,0,0,25179840,0,
1,129,0,0,9,18,2,250,1409024000,0,0,0,0,0,0,25179840,0,
2,33,1,0,8,48,2,0,9786709,1431655765,1431655765,1431846912,2574797885,1901816618,2863294630,2366291968,,
2,26,1,0,8,22,2,0,9786709,1431655765,1431655765,1431846912,2574797181,1901816618,2863298648,2211102720,,
2,29,1,0,8,36,2,0,9786709,1431655765,1431655765,1431846912,2574801725,1901816618,2863286021,319471616,,
2,19,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912,2574794752,42,2863288336,1199521792,,
1,137,0,0,9,0,2,234,2590641419,3868076264,4014372910,2707229224,1268874792,4183787322,869365408,947983680,0,
0,18,0,0,10,4,2,0,583095850,2272578880,285696752,239358905,3210117180,675508800,199126416,566489351,583710002,2155875752
0,10,0,0,10,23,2,0,583095850,2272578880,285697084,327439321,3209969680,675508651,199009619,566503686,2727601936,8392055
2,29,5,0,8,69,2,0,9786709,1431655765,1431655765,1431846912,2574811136,42,2863313733,2168406016,,
2,33,5,0,8,72,2,0,9786709,1431655765,1431655765,1431846912,2574811136,42,2863313733,2168406016,,
2,26,5,0,8,73,2,0,9786709,1431655765,1431655765,1431846912,2574811136,42,2863313733,2168406016,,
6,22,2,4,4,89,2,0,897849056,2863702056,427737088,44761092,,,,,,
6,7,2,12,4,93,2,0,897848544,2863702056,427763712,44761092,,,,,,
5,3,0,0,10,39,2,0,583051905,2272576943,1060377327,341687195,673521981,2663502010,2818162831,728698511,506942207,957005916
2,19,5,0,8,68,2,67,9786709,1431655765,1431655765,1431846912,2574811136,42,2863313733,2168406016,,
1,137,0,0,9,0,2,234,3322699772,2096639,4294836191,4261396483,4290772992,536846265,3149552051,2233919296,0,
2,26,1,0,8,22,2,0,271540851,2756565982,3781626965,1677836288,2780825370,3498049578,2863290318,3196829696,,
2,29,1,0,8,36,2,0,283581576,2342523187,4026950347,2751299584,2691708954,3498049578,2863295922,940294144,,
2,19,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912,2574827520,42,2863288124,2143240192,,
2,33,1,0,8,48,2,0,269953526,812701150,4169584230,3019898880,2500861466,3498049578,2863295107,2450243584,,
1,137,0,0,9,0,2,234,1393057789,4292869631,3221356511,4261404668,2097151,3221470137,4223379370,770179648,0,
2,19,5,0,8,68,2,0,88530624,51412159,671788076,3171581952,2863300608,42,2863303665,4261363712,,
2,29,5,0,8,69,2,0,88530624,51412383,1879747628,3171581952,2863300608,42,2863312908,3212787712,,
6,9,0,5,4,14,2,0,1331845793,297058266,2521163776,44761092,,,,,,
2,33,5,0,8,72,2,0,88530624,51412095,134917164,3171581952,2863300608,42,2863304938,3703521280,,
2,26,5,0,8,73,2,0,88530624,51411966,3893013548,3171581952,2863300608,42,2863313350,285163520,,
6,22,0,4,4,13,2,0,1331749371,305446876,2487554048,44761092,,,,,,
2,33,1,0,8,48,2,0,117440511,4278190081,303584905,3796025344,2345833767,1800201770,2863290642,1120649216,,
2,26,1,0,8,22,2,0,117440511,4278190081,303584905,3796025344,2345841745,3138876074,2863285198,814465024,,
2,29,1,0,8,36,2,0,117440511,4278190081,303584905,3796025344,2345835748,92540202,2863288744,3523985408,,
2,19,1,0,8,38,2,0,117440511,4278190081,303584905,3796025344,2345828352,42,2863297400,297746432,,
2,33,5,0,8,72,2,0,125343528,20988476,3359141746,4279894016,2854567936,42,2863309292,2042576896,,
2,19,5,0,8,68,2,0,125343528,20988476,3359141746,4279894016,2854567936,42,2863309292,2042576896,,
6,9,0,5,4,14,2,0,1435793858,2850085888,646184960,44761092,,,,,,
